instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_check,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,prev_hour_rentals,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
10123,2012-03-02,1,1,3,20,0,5,1,2,0.36,0.3485,0.87,0.194,7,93,100,100,Low Wind,High Humidity,0.35424999999999995,Medium Temp,Evening,0,174.0,-0.01150000000000001,0.1784,0.36,0.87,0.194,0,0.9727622705564187,3403.0,0.4688333333333334
10124,2012-03-02,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101,101,Low Wind,High Humidity,0.3618,Medium Temp,Evening,0,100.0,0.003599999999999992,0.25194,0.36,0.87,0.194,1,0.9727622705564187,3307.0,0.21653333333333333
10125,2012-03-02,1,1,3,22,0,5,1,2,0.36,0.3788,0.87,0.0,6,69,75,75,Low Wind,High Humidity,0.3694,Medium Temp,Evening,0,101.0,0.01880000000000004,0.159,0.36,0.87,0.0896,0,0.9727622705564187,3256.0,0.0
10126,2012-03-02,1,1,3,23,0,5,1,2,0.36,0.3788,0.87,0.0,4,19,23,23,Low Wind,High Humidity,0.3694,Medium Temp,Evening,0,75.0,0.01880000000000004,0.159,0.36,0.87,0.0,0,0.9727622705564187,3194.0,0.0
10127,2012-03-03,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22,22,Low Wind,High Humidity,0.3618,Medium Temp,Early Morning,0,23.0,0.003599999999999992,0.26094,0.36,0.87,0.0,0,0.9727622705564187,3170.0,0.23146666666666668
10128,2012-03-03,1,1,3,1,0,6,0,3,0.36,0.3788,0.93,0.0,0,44,44,44,Low Wind,High Humidity,0.3694,Medium Temp,Early Morning,0,22.0,0.01880000000000004,0.2475,0.36,0.93,0.0896,0,0.9727622705564187,3194.0,0.0
10129,2012-03-03,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38,38,Low Wind,High Humidity,0.3618,Medium Temp,Early Morning,0,44.0,0.003599999999999992,0.26094,0.36,0.93,0.0,0,0.9727622705564187,3226.0,0.23146666666666668
10130,2012-03-03,1,1,3,3,0,6,0,2,0.36,0.3485,0.93,0.1642,1,20,21,21,Low Wind,High Humidity,0.35424999999999995,Medium Temp,Early Morning,0,38.0,-0.01150000000000001,0.18142,0.36,0.93,0.0896,0,0.9727622705564187,3244.0,0.42418333333333336
10131,2012-03-03,1,1,3,4,0,6,0,2,0.36,0.3485,0.93,0.194,0,2,2,2,Low Wind,High Humidity,0.35424999999999995,Medium Temp,Early Morning,0,21.0,-0.01150000000000001,0.1844,0.36,0.93,0.1642,0,0.9727622705564187,3244.0,0.5011666666666668
10132,2012-03-03,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2,2,Low Wind,High Humidity,0.3618,Medium Temp,Early Morning,0,2.0,0.003599999999999992,0.17396,0.36,0.93,0.194,1,0.9727622705564187,3222.0,0.23146666666666668
10133,2012-03-03,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7,7,Low Wind,High Humidity,0.3618,Medium Temp,Morning,0,2.0,0.003599999999999992,0.17396,0.36,0.93,0.0896,0,0.9727622705564187,3137.0,0.23146666666666668
10134,2012-03-03,1,1,3,7,0,6,0,2,0.36,0.3485,0.93,0.1343,2,14,16,16,Low Wind,High Humidity,0.35424999999999995,Medium Temp,Morning,0,7.0,-0.01150000000000001,0.17843,0.36,0.93,0.0896,0,0.9727622705564187,2891.0,0.3469416666666667
10135,2012-03-03,1,1,3,8,0,6,0,3,0.36,0.3788,0.93,0.0,2,46,48,48,Low Wind,High Humidity,0.3694,Medium Temp,Morning,1,16.0,0.01880000000000004,0.2475,0.36,0.93,0.1343,1,0.9727622705564187,2390.0,0.0
10136,2012-03-03,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94,94,Low Wind,High Humidity,0.38695,Medium Temp,Morning,0,48.0,0.013899999999999968,0.25794,0.36,0.93,0.0,0,0.9727622705564187,2170.0,0.20513684210526315
10137,2012-03-03,1,1,3,10,0,6,0,2,0.4,0.4091,0.87,0.0,31,137,168,168,Low Wind,High Humidity,0.40455,Medium Temp,Morning,0,94.0,0.009099999999999997,0.16700000000000004,0.38,0.87,0.0896,0,0.9727622705564187,2206.0,0.0
10138,2012-03-03,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214,214,Low Wind,High Humidity,0.40455,Medium Temp,Morning,0,168.0,0.009099999999999997,0.17596000000000003,0.4,0.87,0.0,0,0.9727622705564187,2226.0,0.19487999999999997
10139,2012-03-03,1,1,3,12,0,6,0,2,0.42,0.4242,0.67,0.2537,47,252,299,299,Low Wind,High Humidity,0.42210000000000003,Medium Temp,Afternoon,0,214.0,0.004200000000000037,0.17637000000000003,0.4,0.87,0.0896,1,0.9727622705564187,2291.0,0.4047119047619048
10140,2012-03-03,1,1,3,13,0,6,0,1,0.44,0.4394,0.51,0.2836,87,252,339,339,Low Wind,Medium Humidity,0.4397,Medium Temp,Afternoon,0,299.0,-0.0005999999999999894,0.08368,0.42,0.67,0.2537,1,0.9727622705564187,2408.0,0.32871818181818185
10141,2012-03-03,1,1,3,14,0,6,0,2,0.46,0.4545,0.44,0.3582,151,279,430,430,Medium Wind,Medium Humidity,0.45725000000000005,Medium Temp,Afternoon,0,339.0,-0.005500000000000005,0.17182000000000003,0.44,0.51,0.2836,0,0.9727622705564187,2633.0,0.34262608695652175
10142,2012-03-03,1,1,3,15,0,6,0,1,0.48,0.4697,0.29,0.2985,145,254,399,399,Low Wind,Low Humidity,0.47485,Medium Temp,Afternoon,0,430.0,-0.010299999999999976,0.077425,0.46,0.44,0.3582,1,0.9727622705564187,2954.0,0.18034375
10143,2012-03-03,1,1,3,16,0,6,0,1,0.5,0.4848,0.27,0.2985,167,300,467,467,Low Wind,Low Humidity,0.4924,Medium Temp,Afternoon,0,399.0,-0.015199999999999991,0.078425,0.48,0.29,0.2985,0,0.9727622705564187,3371.0,0.16119
10144,2012-03-03,1,1,3,17,0,6,0,1,0.5,0.4848,0.23,0.3284,106,279,385,385,Low Wind,Low Humidity,0.4924,Medium Temp,Afternoon,1,467.0,-0.015199999999999991,0.07792,0.5,0.27,0.2985,0,0.9727622705564187,3628.0,0.15106400000000003
10145,2012-03-03,1,1,3,18,0,6,0,1,0.5,0.4848,0.25,0.2537,53,250,303,303,Low Wind,Low Humidity,0.4924,Medium Temp,Evening,0,385.0,-0.015199999999999991,0.075185,0.5,0.23,0.3284,0,0.9727622705564187,3771.0,0.12685
10146,2012-03-03,1,1,3,19,0,6,0,1,0.46,0.4545,0.33,0.1642,34,191,225,225,Low Wind,Low Humidity,0.45725000000000005,Medium Temp,Evening,0,303.0,-0.005500000000000005,0.07071,0.5,0.25,0.2537,0,0.9727622705564187,3822.0,0.11779565217391305
10147,2012-03-03,1,1,3,20,0,6,0,1,0.44,0.4394,0.3,0.1343,28,121,149,149,Low Wind,Low Humidity,0.4397,Medium Temp,Evening,0,225.0,-0.0005999999999999894,0.06571500000000001,0.46,0.33,0.1642,0,0.9727622705564187,3871.0,0.09156818181818181
10148,2012-03-03,1,1,3,21,0,6,0,1,0.46,0.4545,0.19,0.3284,24,130,154,154,Low Wind,Low Humidity,0.45725000000000005,Medium Temp,Evening,0,149.0,-0.005500000000000005,0.07192000000000001,0.44,0.3,0.1343,1,0.9727622705564187,3924.0,0.1356434782608696
10149,2012-03-03,1,1,3,22,0,6,0,1,0.44,0.4394,0.21,0.1343,19,115,134,134,Low Wind,Low Humidity,0.4397,Medium Temp,Evening,0,154.0,-0.0005999999999999894,0.061215000000000006,0.46,0.19,0.3284,1,0.9727622705564187,3983.0,0.06409772727272726
10150,2012-03-03,1,1,3,23,0,6,0,1,0.42,0.4242,0.24,0.0,12,94,106,106,Low Wind,Low Humidity,0.42210000000000003,Medium Temp,Evening,0,134.0,0.004200000000000037,0.054000000000000006,0.44,0.21,0.1343,1,0.9727622705564187,4066.0,0.0
10151,2012-03-04,1,1,3,0,0,0,0,2,0.4,0.4091,0.3,0.3582,5,67,72,72,Medium Wind,Low Humidity,0.40455,Medium Temp,Early Morning,0,106.0,0.009099999999999997,0.14582,0.42,0.24,0.0,1,0.9727622705564187,4116.0,0.26865
10152,2012-03-04,1,1,3,1,0,0,0,2,0.38,0.3939,0.34,0.194,16,60,76,76,Low Wind,Medium Humidity,0.38695,Medium Temp,Early Morning,0,72.0,0.013899999999999968,0.12940000000000002,0.4,0.3,0.3582,1,0.9727622705564187,4148.0,0.17357894736842105
10153,2012-03-04,1,1,3,2,0,0,0,2,0.36,0.3485,0.4,0.1642,14,66,80,80,Low Wind,Medium Humidity,0.35424999999999995,Medium Temp,Early Morning,0,76.0,-0.01150000000000001,0.12842,0.38,0.34,0.194,0,0.9727622705564187,4190.0,0.18244444444444446
10154,2012-03-04,1,1,3,3,0,0,0,2,0.36,0.3485,0.43,0.1343,5,21,26,26,Low Wind,Medium Humidity,0.35424999999999995,Medium Temp,Early Morning,0,80.0,-0.01150000000000001,0.12843,0.36,0.4,0.1642,0,0.9727622705564187,4195.0,0.1604138888888889
10155,2012-03-04,1,1,3,4,0,0,0,2,0.34,0.3333,0.46,0.194,3,11,14,14,Low Wind,Medium Humidity,0.33665,Medium Temp,Early Morning,0,26.0,-0.006700000000000039,0.13340000000000002,0.36,0.43,0.1343,0,0.9727622705564187,4207.0,0.2624705882352941
10156,2012-03-04,1,1,3,5,0,0,0,2,0.34,0.3182,0.46,0.2239,0,5,5,5,Low Wind,Medium Humidity,0.3291,Low Temp,Early Morning,0,14.0,-0.02180000000000004,0.13639,0.34,0.46,0.194,0,0.9727622705564187,4210.0,0.3029235294117647
10157,2012-03-04,1,1,3,6,0,0,0,2,0.3,0.2727,0.52,0.2985,0,5,5,5,Low Wind,Medium Humidity,0.28635,Low Temp,Morning,0,5.0,-0.02729999999999999,0.14185,0.34,0.46,0.2239,0,0.9727622705564187,4208.0,0.5174
10158,2012-03-04,1,1,3,7,0,0,0,2,0.3,0.2727,0.52,0.2985,2,21,23,23,Low Wind,Medium Humidity,0.28635,Low Temp,Morning,0,5.0,-0.02729999999999999,0.14185,0.3,0.52,0.2985,0,0.9727622705564187,4215.0,0.5174
10159,2012-03-04,1,1,3,8,0,0,0,1,0.3,0.2727,0.52,0.3284,12,54,66,66,Low Wind,Medium Humidity,0.28635,Low Temp,Morning,1,23.0,-0.02729999999999999,0.07242,0.3,0.52,0.2985,0,0.9727622705564187,4233.0,0.5692266666666668
10160,2012-03-04,1,1,3,9,0,0,0,1,0.3,0.2727,0.49,0.4478,14,104,118,118,Medium Wind,Medium Humidity,0.28635,Low Temp,Morning,0,66.0,-0.02729999999999999,0.07689,0.3,0.52,0.3284,1,0.9727622705564187,4257.0,0.7314066666666666
10161,2012-03-04,1,1,3,10,0,0,0,1,0.3,0.2727,0.49,0.3284,31,161,192,192,Low Wind,Medium Humidity,0.28635,Low Temp,Morning,0,118.0,-0.02729999999999999,0.07092,0.3,0.49,0.4478,1,0.9727622705564187,4281.0,0.5363866666666667
10162,2012-03-04,1,1,3,11,0,0,0,1,0.32,0.2879,0.45,0.3881,64,192,256,256,Medium Wind,Medium Humidity,0.30395,Low Temp,Morning,0,192.0,-0.03210000000000002,0.07390500000000001,0.3,0.49,0.3284,0,0.9727622705564187,4323.0,0.5457656249999999
10163,2012-03-04,1,1,3,12,0,0,0,1,0.34,0.303,0.42,0.3582,71,256,327,327,Medium Wind,Medium Humidity,0.3215,Low Temp,Afternoon,0,256.0,-0.03700000000000003,0.07291,0.32,0.45,0.3881,0,0.9727622705564187,4351.0,0.44248235294117644
10164,2012-03-04,1,1,3,13,0,0,0,1,0.36,0.3333,0.37,0.3582,108,256,364,364,Medium Wind,Medium Humidity,0.34665,Medium Temp,Afternoon,0,327.0,-0.0267,0.07241,0.34,0.42,0.3582,0,0.9727622705564187,4376.0,0.36815000000000003
10165,2012-03-04,1,1,3,14,0,0,0,1,0.36,0.3333,0.34,0.3582,106,226,332,332,Medium Wind,Medium Humidity,0.34665,Medium Temp,Afternoon,0,364.0,-0.0267,0.07091,0.36,0.37,0.3582,0,0.9727622705564187,4278.0,0.33830000000000005
10166,2012-03-04,1,1,3,15,0,0,0,1,0.36,0.3182,0.32,0.5224,82,252,334,334,Medium Wind,Low Humidity,0.33909999999999996,Medium Temp,Afternoon,0,332.0,-0.041800000000000004,0.07812,0.36,0.34,0.3582,1,0.9727622705564187,4213.0,0.4643555555555555
10167,2012-03-04,1,1,3,16,0,0,0,1,0.36,0.3182,0.29,0.4925,68,231,299,299,Medium Wind,Low Humidity,0.33909999999999996,Medium Temp,Afternoon,0,334.0,-0.041800000000000004,0.075125,0.36,0.32,0.5224,0,0.9727622705564187,4045.0,0.39673611111111107
10168,2012-03-04,1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,49,214,263,263,Medium Wind,Low Humidity,0.31395,Low Temp,Afternoon,1,299.0,-0.052100000000000035,0.07711000000000001,0.36,0.29,0.4925,0,0.9727622705564187,3923.0,0.5034764705882353
10169,2012-03-04,1,1,3,18,0,0,0,1,0.32,0.2727,0.33,0.6119,20,164,184,184,Medium Wind,Low Humidity,0.29635,Low Temp,Evening,0,263.0,-0.04730000000000001,0.079095,0.34,0.31,0.5522,0,0.9727622705564187,3804.0,0.6310218750000001
10170,2012-03-04,1,1,3,19,0,0,0,1,0.3,0.2576,0.36,0.4925,12,120,132,132,Medium Wind,Medium Humidity,0.2788,Low Temp,Evening,0,184.0,-0.04239999999999999,0.072625,0.32,0.33,0.6119,1,0.9727622705564187,3711.0,0.591
10171,2012-03-04,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,8,80,88,88,Low Wind,Medium Humidity,0.27635,Low Temp,Evening,0,132.0,-0.007300000000000029,0.05968500000000001,0.3,0.36,0.4925,1,0.9727622705564187,3650.0,0.3443071428571428
10172,2012-03-04,1,1,3,21,0,0,0,1,0.28,0.2727,0.36,0.2239,9,70,79,79,Low Wind,Medium Humidity,0.27635,Low Temp,Evening,0,88.0,-0.007300000000000029,0.057194999999999996,0.28,0.38,0.2537,0,0.9727622705564187,3575.0,0.2878714285714285
10173,2012-03-04,1,1,3,22,0,0,0,1,0.26,0.2424,0.41,0.2537,9,53,62,62,Low Wind,Medium Humidity,0.2512,Low Temp,Evening,0,79.0,-0.017600000000000005,0.059185,0.28,0.36,0.2239,0,0.9727622705564187,3503.0,0.40006538461538454
10174,2012-03-04,1,1,3,23,0,0,0,1,0.26,0.2576,0.41,0.194,2,24,26,26,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Evening,0,62.0,-0.0024000000000000132,0.0562,0.26,0.41,0.2537,0,0.9727622705564187,3423.0,0.3059230769230769
10175,2012-03-05,1,1,3,0,0,1,1,1,0.24,0.2273,0.44,0.194,2,15,17,17,Low Wind,Medium Humidity,0.23365,Low Temp,Early Morning,0,26.0,-0.012699999999999989,0.0557,0.26,0.41,0.194,0,0.9727622705564187,3368.0,0.3556666666666667
10176,2012-03-05,1,1,3,1,0,1,1,1,0.24,0.2424,0.48,0.1343,3,3,6,6,Low Wind,Medium Humidity,0.2412,Low Temp,Early Morning,0,17.0,0.0024000000000000132,0.054715,0.24,0.44,0.194,0,0.9727622705564187,3298.0,0.2686
10177,2012-03-05,1,1,3,2,0,1,1,1,0.24,0.2424,0.48,0.1343,1,3,4,4,Low Wind,Medium Humidity,0.2412,Low Temp,Early Morning,0,6.0,0.0024000000000000132,0.054715,0.24,0.48,0.1343,0,0.9727622705564187,3222.0,0.2686
10178,2012-03-05,1,1,3,3,0,1,1,1,0.22,0.2273,0.51,0.1642,0,1,1,1,Low Wind,Medium Humidity,0.22365000000000002,Low Temp,Early Morning,0,4.0,0.007300000000000001,0.05571,0.24,0.48,0.1343,0,0.9727622705564187,3197.0,0.3806454545454546
10179,2012-03-05,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1,1,Low Wind,Medium Humidity,0.21365,Low Temp,Early Morning,0,1.0,0.02729999999999999,0.051980000000000005,0.22,0.51,0.1642,0,0.9727622705564187,3184.0,0.2464
10180,2012-03-05,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18,18,Low Wind,Medium Humidity,0.21365,Low Temp,Early Morning,0,1.0,0.02729999999999999,0.051980000000000005,0.2,0.55,0.0896,0,0.9727622705564187,3197.0,0.2464
10181,2012-03-05,1,1,3,6,0,1,1,1,0.18,0.197,0.59,0.1343,2,89,91,91,Low Wind,Medium Humidity,0.1885,Low Temp,Morning,0,18.0,0.017000000000000015,0.054215,0.2,0.55,0.0896,0,0.9727622705564187,3283.0,0.44020555555555557
10182,2012-03-05,1,1,3,7,0,1,1,1,0.18,0.197,0.59,0.1343,7,253,260,260,Low Wind,Medium Humidity,0.1885,Low Temp,Morning,0,91.0,0.017000000000000015,0.054215,0.18,0.59,0.1343,0,0.9727622705564187,3520.0,0.44020555555555557
10183,2012-03-05,1,1,3,8,0,1,1,1,0.2,0.2273,0.59,0.1045,13,415,428,428,Low Wind,Medium Humidity,0.21365,Low Temp,Morning,1,260.0,0.02729999999999999,0.054725,0.18,0.59,0.1343,0,0.9727622705564187,3882.0,0.30827499999999997
10184,2012-03-05,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197,197,Low Wind,Medium Humidity,0.2388,Low Temp,Morning,0,428.0,0.037599999999999995,0.11296,0.2,0.59,0.1045,0,0.9727622705564187,3961.0,0.24436363636363634
10185,2012-03-05,1,1,3,10,0,1,1,2,0.24,0.2576,0.6,0.0,12,74,86,86,Low Wind,Medium Humidity,0.2488,Low Temp,Morning,0,197.0,0.017600000000000005,0.108,0.22,0.6,0.0896,0,0.9727622705564187,3855.0,0.0
10186,2012-03-05,1,1,3,11,0,1,1,2,0.26,0.2727,0.56,0.1343,17,86,103,103,Low Wind,Medium Humidity,0.26635,Low Temp,Morning,0,86.0,0.012699999999999989,0.12143000000000001,0.24,0.6,0.0,1,0.9727622705564187,3702.0,0.2892615384615385
10187,2012-03-05,1,1,3,12,0,1,1,2,0.26,0.303,0.52,0.0,15,122,137,137,Low Wind,Medium Humidity,0.2815,Low Temp,Afternoon,0,103.0,0.04299999999999998,0.10400000000000001,0.26,0.56,0.1343,1,0.9727622705564187,3512.0,0.0
10188,2012-03-05,1,1,3,13,0,1,1,2,0.26,0.2576,0.55,0.2985,11,109,120,120,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Afternoon,0,137.0,-0.0024000000000000132,0.13685000000000003,0.26,0.52,0.0,1,0.9727622705564187,3268.0,0.6314423076923077
10189,2012-03-05,1,1,3,14,0,1,1,2,0.28,0.2576,0.57,0.3582,13,115,128,128,Medium Wind,Medium Humidity,0.26880000000000004,Low Temp,Afternoon,0,120.0,-0.02240000000000003,0.14882,0.26,0.55,0.2985,0,0.9727622705564187,3064.0,0.7291928571428571
10190,2012-03-05,1,1,3,15,0,1,1,2,0.3,0.2879,0.53,0.194,20,110,130,130,Low Wind,Medium Humidity,0.29395,Low Temp,Afternoon,0,128.0,-0.0121,0.13240000000000002,0.28,0.57,0.3582,1,0.9727622705564187,2860.0,0.3427333333333334
10191,2012-03-05,1,1,3,16,0,1,1,1,0.3,0.2727,0.45,0.2985,30,180,210,210,Low Wind,Medium Humidity,0.28635,Low Temp,Afternoon,0,130.0,-0.02729999999999999,0.06742500000000001,0.3,0.53,0.194,1,0.9727622705564187,2771.0,0.44775000000000004
10192,2012-03-05,1,1,3,17,0,1,1,3,0.3,0.2727,0.45,0.2985,11,376,387,387,Low Wind,Medium Humidity,0.28635,Low Temp,Afternoon,1,210.0,-0.02729999999999999,0.20227499999999998,0.3,0.45,0.2985,0,0.9727622705564187,2895.0,0.44775000000000004
10193,2012-03-05,1,1,3,18,0,1,1,3,0.28,0.2273,0.55,0.6567,12,363,375,375,Medium Wind,Medium Humidity,0.25365000000000004,Low Temp,Evening,0,387.0,-0.052700000000000025,0.265005,0.3,0.45,0.2985,1,0.9727622705564187,3086.0,1.2899464285714284
10194,2012-03-05,1,1,3,19,0,1,1,1,0.26,0.2576,0.53,0.2239,6,220,226,226,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Evening,0,375.0,-0.0024000000000000132,0.063695,0.28,0.55,0.6567,1,0.9727622705564187,3180.0,0.4564115384615384
10195,2012-03-05,1,1,3,20,0,1,1,1,0.26,0.2273,0.37,0.4627,8,171,179,179,Medium Wind,Medium Humidity,0.24365,Low Temp,Evening,0,226.0,-0.03270000000000001,0.067635,0.26,0.53,0.2239,1,0.9727622705564187,3271.0,0.6584576923076922
10196,2012-03-05,1,1,3,21,0,1,1,1,0.26,0.2273,0.37,0.3881,4,116,120,120,Medium Wind,Medium Humidity,0.24365,Low Temp,Evening,0,179.0,-0.03270000000000001,0.063905,0.26,0.37,0.4627,0,0.9727622705564187,3312.0,0.5522961538461538
10197,2012-03-05,1,1,3,22,0,1,1,1,0.24,0.2121,0.35,0.3284,2,76,78,78,Low Wind,Medium Humidity,0.22605,Low Temp,Evening,0,120.0,-0.02789999999999998,0.05792,0.26,0.37,0.3881,0,0.9727622705564187,3328.0,0.4789166666666667
10198,2012-03-05,1,1,3,23,0,1,1,1,0.22,0.1818,0.37,0.5821,2,29,31,31,Medium Wind,Medium Humidity,0.2009,Low Temp,Evening,0,78.0,-0.03820000000000001,0.069605,0.24,0.35,0.3284,1,0.9727622705564187,3333.0,0.9789863636363636
10199,2012-03-06,1,1,3,0,0,2,1,1,0.22,0.2121,0.37,0.2985,0,8,8,8,Low Wind,Medium Humidity,0.21605000000000002,Low Temp,Early Morning,0,31.0,-0.00789999999999999,0.055425,0.22,0.37,0.5821,1,0.9727622705564187,3324.0,0.5020227272727272
10200,2012-03-06,1,1,3,1,0,2,1,1,0.2,0.197,0.44,0.2537,0,6,6,6,Low Wind,Medium Humidity,0.1985,Low Temp,Early Morning,0,8.0,-0.0030000000000000027,0.05468500000000001,0.22,0.37,0.2985,0,0.9727622705564187,3324.0,0.55814
10201,2012-03-06,1,1,3,2,0,2,1,1,0.2,0.197,0.44,0.2239,0,4,4,4,Low Wind,Medium Humidity,0.1985,Low Temp,Early Morning,0,6.0,-0.0030000000000000027,0.053195000000000006,0.2,0.44,0.2537,0,0.9727622705564187,3324.0,0.49257999999999996
10202,2012-03-06,1,1,3,3,0,2,1,1,0.18,0.1667,0.51,0.2836,0,1,1,1,Low Wind,Medium Humidity,0.17335,Low Temp,Early Morning,0,4.0,-0.013300000000000006,0.057679999999999995,0.2,0.44,0.2239,0,0.9727622705564187,3324.0,0.8035333333333334
10203,2012-03-06,1,1,3,4,0,2,1,1,0.18,0.1667,0.51,0.2985,0,3,3,3,Low Wind,Medium Humidity,0.17335,Low Temp,Early Morning,0,1.0,-0.013300000000000006,0.058425,0.18,0.51,0.2836,0,0.9727622705564187,3326.0,0.8457500000000001
10204,2012-03-06,1,1,3,5,0,2,1,1,0.18,0.1818,0.51,0.2239,0,25,25,25,Low Wind,Medium Humidity,0.1809,Low Temp,Early Morning,0,3.0,0.001799999999999996,0.054694999999999994,0.18,0.51,0.2985,0,0.9727622705564187,3333.0,0.6343833333333333
10205,2012-03-06,1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,3,99,102,102,Low Wind,Medium Humidity,0.19605,Low Temp,Morning,0,25.0,0.03210000000000002,0.048725,0.18,0.51,0.2239,1,0.9727622705564187,3344.0,0.29608333333333337
10206,2012-03-06,1,1,3,7,0,2,1,1,0.16,0.1818,0.55,0.1343,5,270,275,275,Low Wind,Medium Humidity,0.1709,Low Temp,Morning,0,102.0,0.021799999999999986,0.050215,0.18,0.51,0.1045,0,0.9727622705564187,3359.0,0.4616562500000001
10207,2012-03-06,1,1,3,8,0,2,1,1,0.16,0.1818,0.59,0.1045,14,487,501,501,Low Wind,Medium Humidity,0.1709,Low Temp,Morning,1,275.0,0.021799999999999986,0.050725,0.16,0.55,0.1343,0,0.9727622705564187,3432.0,0.38534375
10208,2012-03-06,1,1,3,9,0,2,1,1,0.22,0.2727,0.47,0.0,11,222,233,233,Low Wind,Medium Humidity,0.24635,Low Temp,Morning,0,501.0,0.0527,0.0455,0.16,0.59,0.1045,1,0.9727622705564187,3468.0,0.0
10209,2012-03-06,1,1,3,10,0,2,1,1,0.24,0.2576,0.44,0.0,16,113,129,129,Low Wind,Medium Humidity,0.2488,Low Temp,Morning,0,233.0,0.017600000000000005,0.046,0.22,0.47,0.0,0,0.9727622705564187,3511.0,0.0
10210,2012-03-06,1,1,3,11,0,2,1,1,0.26,0.2576,0.41,0.1642,20,110,130,130,Low Wind,Medium Humidity,0.25880000000000003,Low Temp,Morning,0,129.0,-0.0024000000000000132,0.05471,0.24,0.44,0.0,1,0.9727622705564187,3538.0,0.25893076923076924
10211,2012-03-06,1,1,3,12,0,2,1,1,0.26,0.2727,0.41,0.1045,9,129,138,138,Low Wind,Medium Humidity,0.26635,Low Temp,Afternoon,0,130.0,0.012699999999999989,0.051725,0.26,0.41,0.1642,0,0.9727622705564187,3539.0,0.16478846153846152
10212,2012-03-06,1,1,3,13,0,2,1,1,0.3,0.303,0.39,0.1343,16,148,164,164,Low Wind,Medium Humidity,0.3015,Low Temp,Afternoon,0,138.0,0.0030000000000000027,0.056215,0.26,0.41,0.1045,0,0.9727622705564187,3583.0,0.17459
10213,2012-03-06,1,1,3,14,0,2,1,1,0.32,0.303,0.36,0.2239,20,116,136,136,Low Wind,Medium Humidity,0.3115,Low Temp,Afternoon,0,164.0,-0.017000000000000015,0.061195,0.3,0.39,0.1343,0,0.9727622705564187,3591.0,0.2518875
10214,2012-03-06,1,1,3,15,0,2,1,1,0.34,0.303,0.36,0.2985,24,142,166,166,Low Wind,Medium Humidity,0.3215,Low Temp,Afternoon,0,136.0,-0.03700000000000003,0.06692500000000001,0.32,0.36,0.2239,0,0.9727622705564187,3627.0,0.3160588235294117
10215,2012-03-06,1,1,3,16,0,2,1,1,0.36,0.3333,0.32,0.2836,22,228,250,250,Low Wind,Low Humidity,0.34665,Medium Temp,Afternoon,0,166.0,-0.0267,0.06618,0.34,0.36,0.2985,0,0.9727622705564187,3667.0,0.2520888888888889
10216,2012-03-06,1,1,3,17,0,2,1,1,0.36,0.3333,0.34,0.2836,21,425,446,446,Low Wind,Medium Humidity,0.34665,Medium Temp,Afternoon,1,250.0,-0.0267,0.06718,0.36,0.32,0.2836,0,0.9727622705564187,3726.0,0.2678444444444445
10217,2012-03-06,1,1,3,18,0,2,1,1,0.34,0.303,0.42,0.3284,15,442,457,457,Low Wind,Medium Humidity,0.3215,Low Temp,Evening,0,446.0,-0.03700000000000003,0.07142000000000001,0.36,0.34,0.2836,0,0.9727622705564187,3808.0,0.40567058823529406
10218,2012-03-06,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287,287,Low Wind,Medium Humidity,0.3215,Low Temp,Evening,0,457.0,-0.03700000000000003,0.07192500000000002,0.34,0.42,0.3284,0,0.9727622705564187,3869.0,0.4038529411764705
10219,2012-03-06,1,1,3,20,0,2,1,1,0.32,0.3182,0.49,0.194,3,184,187,187,Low Wind,Medium Humidity,0.3191,Low Temp,Evening,0,287.0,-0.0018000000000000238,0.06620000000000001,0.34,0.46,0.2985,1,0.9727622705564187,3877.0,0.2970625
